date,actual,sarimax,sarimax_lower,sarimax_upper
2016-05-26 18:00:00,215.0,149.34662118153776,8.369889380812452,290.32335298226303
2016-05-26 19:00:00,223.33333333333334,201.8836613987894,81.62439029081217,322.1429325067666
2016-05-26 20:00:00,91.66666666666667,162.9238486086922,35.02540680445945,290.82229041292493
2016-05-26 21:00:00,76.66666666666667,115.46478891897218,-19.682786514440494,250.61236435238484
2016-05-26 22:00:00,70.0,88.41987245164418,-49.49167893402574,226.3314238373141
2016-05-26 23:00:00,65.0,79.15292524605567,-60.204286761155004,218.51013725326635
2016-05-27 00:00:00,60.0,66.85009456677959,-73.26884363144806,206.96903276500723
2016-05-27 01:00:00,58.333333333333336,62.89436715036979,-77.62744506080324,203.41617936154282
2016-05-27 02:00:00,50.0,58.919211136536276,-81.81609858052182,199.65452085359436
2016-05-27 03:00:00,58.333333333333336,56.62934186834276,-84.21922480811163,197.47790854479717
2016-05-27 04:00:00,58.333333333333336,56.028657393648274,-84.88002304837636,196.9373378356729
2016-05-27 05:00:00,58.333333333333336,62.19431508464589,-78.7462813570246,203.1349115263164
2016-05-27 06:00:00,63.333333333333336,66.57671322356788,-74.3808308691462,207.53425731628195
2016-05-27 07:00:00,111.66666666666667,89.77822022486276,-51.18832393785965,230.74476438758518
2016-05-27 08:00:00,130.0,112.2225403082913,-28.748783558504115,253.19386417508673
2016-05-27 09:00:00,251.66666666666666,111.18459136038935,-29.789270941622092,252.1584536624008
2016-05-27 10:00:00,251.66666666666666,123.43123120530915,-17.543979241205577,264.40644165182385
2016-05-27 11:00:00,310.0,128.19513875495588,-12.780787685938236,269.17106519585
2016-05-27 12:00:00,185.0,111.77627937841363,-29.20002732565159,252.75258608247884
2016-05-27 13:00:00,265.0,104.82715976059536,-36.149348900807425,245.80366842199817
2016-05-27 14:00:00,101.66666666666667,98.22810653244423,-42.74850938809533,239.2047224529838
2016-05-27 15:00:00,76.66666666666667,97.43861788900577,-43.538054995208995,238.41529077322053
2016-05-27 16:00:00,135.0,143.58872200300328,2.6120188846905137,284.565425121316
2016-05-27 17:00:00,180.0,201.50924856538035,60.53252951754973,342.48596761321096
2016-05-27 18:00:00,430.0,160.05803355510596,19.081305977303373,301.03476113290856
